address1,address2,address3,dlr_cd,dlr_nm,full_address,opt1,opt2,org_cd,org_nm,org_type,phone_number
경기,고양시,일산동구 고양대로 739 (중산동),311378,나린,경기 고양시 일산동구 고양대로 739 (중산동),강북,일산,P228472,중산동_중산사거리,C4,031-908-4010
경기,고양시,"덕양구 중앙로 438 1층 102호 (행신동, 아름터프라자)",302186,나누미,"경기 고양시 덕양구 중앙로 438 1층 102호 (행신동, 아름터프라자)",강북,일산,P286167,행신_가라뫼사거리3,C4,070-4645-8050
경기,고양시,"덕양구 호국로790번길 17 1층 109호 (성사동, 영프라자)",311228,아이캔,"경기 고양시 덕양구 호국로790번길 17 1층 109호 (성사동, 영프라자)",강북,일산,P033008,성사_원당시장,C4,070-4090-2655
경기,고양시,"일산동구 숲속마을로 26 1층 제106호 (풍동, 풍동프라자)",310252,(주)에스플러스,"경기 고양시 일산동구 숲속마을로 26 1층 제106호 (풍동, 풍동프라자)",강북,일산,P228467,풍동_풍동사거리2,일반점,070-4845-8025
경기,고양시,"덕양구 중앙로558번길 7-18 1층 102호 (행신동, 행신동비프라자)",309257,주식회사 세강,"경기 고양시 덕양구 중앙로558번길 7-18 1층 102호 (행신동, 행신동비프라자)",강북,일산,P244867,행신동_롯데마트,C3-2,031-973-4461
경기,고양시,"일산동구 중앙로 1194 105호 (마두동, 금강프라자)",302864,주식회사 세강,"경기 고양시 일산동구 중앙로 1194 105호 (마두동, 금강프라자)",강북,일산,P011063,마두_뉴코아백화점,C4,031-904-4461
경기,고양시,"일산동구 일산로 239 (마두동, 삼성프라자)",309097,(주)라인,"경기 고양시 일산동구 일산로 239 (마두동, 삼성프라자)",강북,일산,P247763,마두동_백마사거리,C3-2,070-4046-5176
경기,고양시,"덕양구 행신로 266 104호 (행신동, 월드타워)",312403,(주)라인,"경기 고양시 덕양구 행신로 266 104호 (행신동, 월드타워)",강북,일산,P284609,행신_가라뫼사거리2,C4,070-7550-5236
경기,고양시,"일산동구 탄중로 321 103호 (중산동, 중앙프라자)",370622,이룸텔레콤,"경기 고양시 일산동구 탄중로 321 103호 (중산동, 중앙프라자)",강북,일산,P039393,중산_해태상가,C4,031-975-1110
경기,고양시,일산동구 무궁화로 32-12 3필지 일산라페스타 E동 114호 (장항동) .,311904,주주클럽(주),경기 고양시 일산동구 무궁화로 32-12 3필지 일산라페스타 E동 114호 (장항동) .,강북,일산,P144611,장항_라페스타,C4,070-4334-0078
경기,고양시,"일산동구 중앙로 1172 112 (마두동, 그랜드프라자)",372504,주주클럽(주),"경기 고양시 일산동구 중앙로 1172 112 (마두동, 그랜드프라자)",강북,일산,P047112,마두_마두역,C4,070-4334-1612
서울,은평구,진관3로 70 (진관동),310252,주주클럽(주),서울 은평구 진관3로 70 (진관동),강북,일산,P281088,진관동_상림마을,C4-2,070-4334-1485
서울,종로구,지봉로 50 (숭인동),309923,주주클럽(주),서울 종로구 지봉로 50 (숭인동),강북,일산,P281075,동묘,C4-2,070-4334-1611
경기,고양시,덕양구 도래울로 103 (도내동),312403,(주)모바일 제이,경기 고양시 덕양구 도래울로 103 (도내동),강북,일산,P280178,원흥_도래울,C4-2,
경기,고양시,일산동구 정발산로 24 웨스턴돔 1층 아-151호 (장항동),312615,아이캔,경기 고양시 일산동구 정발산로 24 웨스턴돔 1층 아-151호 (장항동),강북,일산,P250539,웨스턴돔_센터,C4,070-4656-2655
경기,고양시,덕양구 호국로 803 (주교동),372386,T3 모바일,경기 고양시 덕양구 호국로 803 (주교동),강북,일산,P287799,주교동_원당시장,C4,010-8300-1848
경기,고양시,"덕양구 중앙로 628 1층 103호 (화정동, 예일프라자) .",310252,덕양직영점,"경기 고양시 덕양구 중앙로 628 1층 103호 (화정동, 예일프라자) .",강북,일산,P209516,화정_고양경찰서,C5,070-8624-5469
경기,고양시,일산동구 일산로 200 1층 (마두동),309923,(주)라인,경기 고양시 일산동구 일산로 200 1층 (마두동),강북,일산,P228249,마두_백마2,C4,070-4046-5176
경기,고양시,"일산동구 정발산로 24 A동 (장항동, 웨스턴돔)",310252,아이캔,"경기 고양시 일산동구 정발산로 24 A동 (장항동, 웨스턴돔)",강북,일산,P246396,웨스턴돔_스퀘어,C4,070-8285-2655
경기,고양시,덕양구 고양대로 1383-2 (성사동),313351,원당직영점,경기도 고양시 덕양구 고양대로 1383-2 (성사동),강북,일산,P260363,성사_원당역,C5,070-4038-7015
경기,고양시,"일산동구 정발산로 33 101호 (장항동, 낙원프라자) .",309923,정발산직영점,"경기 고양시 일산동구 정발산로 33 101호 (장항동, 낙원프라자) .",강북,일산,P185093,장항_웨스턴농협,C5,070-4324-2335
경기,고양시,덕양구 화신로260번길 74 (화정동) .,370933,화정직영점,경기 고양시 덕양구 화신로260번길 74 (화정동) .,강북,일산,P246857,덕양_화정터미널,C5,031-994-8018
경기,고양시,"덕양구 화중로 72 프라자 106호 (화정동, 홀인원)",313177,엠앤엠,"경기 고양시 덕양구 화중로 72 프라자 106호 (화정동, 홀인원)",강북,일산,P954107,화정_로데오입구,C4,070-8611-5236
경기,고양시,"덕양구 삼송로 88 1층 105호 (삼송동, 오성프라자)",312834,삼송직영점,"경기 고양시 덕양구 삼송로 88 1층 105호 (삼송동, 오성프라자)",강북,일산,P273331,삼송,C5,070-4062-8214
경기,고양시,"덕양구 화정로 47 107호 LG 유플러스 (화정동, 동원텔)",309923,덕양직영점,"경기 고양시 덕양구 화정로 47 107호 LG 유플러스 (화정동, 동원텔)",강북,일산,P045181,화정_세이브존,C5,070-8624-5469
경기,고양시,일산동구 정발산로 24 웨스턴돔 JA 121 (장항동) .,313177,일산직영점,경기 고양시 일산동구 정발산로 24 웨스턴돔 JA 121 (장항동) .,강북,일산,P123146,장항_웨스턴돔,C5,070-5022-7826
경기,고양시,덕양구 혜음로 34 (고양동) .,372092,고양직영점,경기 고양시 덕양구 혜음로 34 (고양동) .,강북,일산,P182801,덕양_고양,C5,070-4063-3500
서울,동대문구,이문로 29 (회기동),309930,(주)씨엔씨피플,서울 동대문구 이문로 29 (회기동),강북,중부,P123131,회기동_회기역사거리점,C4,070-5017-8019
서울,동대문구,전농로 151 (전농동),370540,주식회사 느낌,서울 동대문구 전농로 151 (전농동),강북,중부,P099095,전농동_전농시장점,C4,02-2249-6663
서울,중구,퇴계로 432-1 (신당동),312791,(주)씨엔씨피플,서울 중구 퇴계로 432-1 (신당동),강북,중부,P031263,신당동_신당중앙시장점,C4,070-8283-8900
서울,중구,"세종대로 26-1 (남대문로5가, 제낭빌딩)",372430,(주)씨엔씨피플,"서울 중구 세종대로 26-1 (남대문로5가, 제낭빌딩)",강북,중부,P279340,남대문로_숭례문,C4-2,070-8283-5950
서울,중구,퇴계로 220 1호 (충무로4가),312834,(주)유스토리원,서울 중구 퇴계로 220 1호 (충무로4가),강북,중부,P121113,충무로_대한극장,C4,010-8300-8821
서울,동대문구,답십리로 308 흥국상가 1층 4호 (장안동),309257,(주)유스토리원,서울 동대문구 답십리로 308 흥국상가 1층 4호 (장안동),강북,중부,P131112,장안동_흥국상가점,C4,010-8300-8821
서울,용산구,후암로30길 1 (후암동) .,311904,(주)유스토리원,서울 용산구 후암로30길 1 (후암동) .,강북,중부,P255001,후암_후암시장,C3-1,010-8300-9414
서울,중구,다산로 130 (신당동),311600,(주)유스토리원,서울 중구 다산로 130 (신당동),강북,중부,P035943,신당동_약수역점,C4,010-8300-8122
서울,중구,무교로 14 (무교동),310252,(주)유스토리원,서울 중구 무교로 14 (무교동),강북,중부,P272899,무교동,C4,010-8300-8821
서울,중구,다산로 225 1층 (무학동),372139,(주)유스토리원,서울 중구 다산로 225 1층 (무학동),강북,중부,P233923,신당동_떡볶이타운점,C4,010-8300-7708
서울,중구,동호로 174 (신당동),309097,(주)유스토리원,서울 중구 동호로 174 (신당동),강북,중부,P288061,신당동_약수시장,C4,010-8300-4247
서울,용산구,효창원로 98 (용문동),372393,(주)유스토리원,서울 용산구 효창원로 98 (용문동),강북,중부,P193213,유스토리_용문동_일반,일반점,010-8300-5571
서울,동대문구,경희대로 6 (회기동),309930,미운영(휴면),서울 동대문구 경희대로 6 (회기동),강북,중부,P280933,회기동_경희대,C4,
서울,용산구,회나무로 26 (이태원동),309923,이태원직영점,서울 용산구 회나무로 26 (이태원동),강북,중부,P264801,이태원_경리단길,C5,070-4090-6010
서울,동대문구,장한로 54 (장안동),311600,IT모바일,서울 동대문구 장한로 54 (장안동),강북,중부,P269807,장안동_장한로사거리,C4,070-5033-1785
서울,중구,퇴계로86길 101 (신당동),372074,IT모바일,서울 중구 퇴계로86길 101 (신당동),강북,중부,P289225,동화동_문화교회,C4,010-7733-9698
서울,동대문구,전농로 35 (답십리동),311127,신세계,서울 동대문구 전농로 35 (답십리동),강북,중부,P262010,답십리_현대시장,C4,070-7533-7772
서울,동대문구,천호대로 305 (답십리동),311809,미운영(휴면),서울 동대문구 천호대로 305 (답십리동),강북,중부,P279081,답십리_답십리역,C4,
서울,동대문구,이문로 104 (이문동),310139,신세계,서울 동대문구 이문로 104 (이문동),강북,중부,P282281,이문동_외대삼거리점,C4,070-8289-7382
서울,동대문구,망우로 101 101호 (휘경동),309074,미운영(휴면),서울 동대문구 망우로 101 101호 (휘경동),강북,중부,P287778,휘경동_망우로,C4,
서울,용산구,만리재로 140-1 (서계동),309074,늘픔,서울 용산구 만리재로 140-1 (서계동),강북,중부,P073084,서계동_만리동고개점,C4,010-5607-3245
서울,중구,"중림로 10 단지상가 104동 2호 (중림동, 삼성사이버아파트)",370060,늘픔,"서울 중구 중림로 10 단지상가 104동 2호 (중림동, 삼성사이버아파트)",강북,중부,P263929,충정로_충정로역점,C4,010-2301-5351
서울,용산구,청파로47길 48 (청파동2가),310139,늘픔,서울 용산구 청파로47길 48 (청파동2가),강북,중부,P251794,청파동_숙대정문,C4,010-2427-0068
서울,동대문구,왕산로 209 1층 (청량리동) .,372437,주식회사 느낌,서울 동대문구 왕산로 209 1층 (청량리동) .,강북,중부,P040716,청량리_롯데마트앞점,C4,02-964-3017
서울,동대문구,"왕산로 193 1층 (청량리동, 오서울빌딩)",309887,청량리직영점,"서울 동대문구 왕산로 193 1층 (청량리동, 오서울빌딩)",강북,중부,P003574,동대문_청량리점,C5,070-4042-9137
서울,동대문구,답십리로 255 (장안동),309887,장안직영점,서울 동대문구 답십리로 255 (장안동),강북,중부,P289311,장안동_장안파출소,C5,070-4024-3705
서울,중구,세종대로 78 디지털조선일보 1층 (태평로2가) .,312654,시청역직영점,서울 중구 세종대로 78 디지털조선일보 1층 (태평로2가) .,강북,중부,P003896,중구_시청역점,C5,070-8281-4094
서울,중구,남대문로 26 (남창동) .,309887,남대문직영점,서울 중구 남대문로 26 (남창동) .,강북,중부,P018408,중구_남대문점,C5,070-4024-7944
서울,용산구,한강대로77길 18 (갈월동) .,312654,남영직영점,서울 용산구 한강대로77길 18 (갈월동) .,강북,중부,P137288,남영동_남영역점,C5,070-4063-8706
서울,동대문구,왕산로 110 (용두동),370625,제기역직영점,서울 동대문구 왕산로 110 (용두동),강북,중부,P257045,제기동_제기역,C5,070-4045-7241
서울,용산구,"이촌로 248 31동 102호 (이촌동, 한강맨션)",370855,이촌직영점,"서울 용산구 이촌로 248 31동 102호 (이촌동, 한강맨션)",강북,중부,P283255,이촌동_이촌점,C5,070-4024-4058
서울,동대문구,"장한로 3 1층 (장안동, 승원빌딩)",302219,장한평직영점,"서울 동대문구 장한로 3 1층 (장안동, 승원빌딩)",강북,중부,P250670,장한평역_장한평,C5,070-4045-9889
서울,용산구,한강대로 289 (갈월동),312993,숙대직영점,서울시 용산구 한강대로 289 (갈월동),강북,중부,P182802,남영동_숙대입구서측,C5,070-4042-3700
경기,고양시,"일산서구 원일로 117 104호 (일산동, 메가시티)",310575,미운영(휴면),"경기 고양시 일산서구 원일로 117 104호 (일산동, 메가시티)",강북,파주,P287761,서구보건소사거리,C4,
경기,고양시,"일산서구 가좌3로 27 1층 (가좌동, 준프라자)",309840,가좌마을직영점,"경기 고양시 일산서구 가좌3로 27 1층 (가좌동, 준프라자)",강북,파주,P278810,가좌_가좌마을,C5,070-4024-3879
경기,파주시,"금빛로 24-18 105호 (금촌동, 기성프라자)",370267,계성유플러스,"경기 파주시 금빛로 24-18 105호 (금촌동, 기성프라자)",강북,파주,P810034,금촌_금릉로데오2,C4,010-7677-5648
경기,파주시,청석로 256 (동패동),372248,교하직영점,경기 파주시 청석로 256 (동패동),강북,파주,P222168,동패_교하신도시2,C5,070-4038-7264
경기,파주시,문화로 104 금촌동 54-66번지 1층 LG U+ .,312993,금촌직영점,경기도 파주시 문화로 104 금촌동 54-66번지 1층 LG U+ .,강북,파주,P036553,금촌_일방통행로1,C5,070-4015-2025
경기,파주시,"와석순환로 78 104동 105호 (야당동, 한강프라자)",310510,내담정보,"경기 파주시 와석순환로 78 104동 105호 (야당동, 한강프라자)",강북,파주,P951567,야동_한빛마을,C4,010-5656-4479
경기,파주시,"와석순환로 431 1층 101호 (와동동, 신운정프라자)",311558,내담정보,"경기 파주시 와석순환로 431 1층 101호 (와동동, 신운정프라자)",강북,파주,P278645,운정_운정행복센터,C4-2,070-7228-0316
경기,고양시,"일산서구 중앙로 1426 108호 (주엽동, 일송노블레스빌딩) .",372534,대박유플러스,"경기 고양시 일산서구 중앙로 1426 108호 (주엽동, 일송노블레스빌딩) .",강북,파주,P032273,주엽_주엽그랜드,C4,070-7579-0019
경기,고양시,"일산서구 중앙로 1426 108호 (주엽동, 일송노블레스빌딩) .",312993,대화사거리직영점,"경기 고양시 일산서구 중앙로 1426 108호 (주엽동, 일송노블레스빌딩) .",강북,파주,P277138,대화_사거리,C5,070-4062-6128
경기,고양시,일산서구 중앙로 1406 한솔코아 106호 엘지유플러스,312654,주엽직영점,경기도 고양시 일산서구 중앙로 1406 한솔코아 106호 엘지유플러스,강북,파주,P255177,주엽_강선사거리,C5,070-4090-3010
경기,고양시,"일산서구 중앙로 1560-34 112호 (대화동, 이마파킹프라자) .",309840,리더Mobile,"경기 고양시 일산서구 중앙로 1560-34 112호 (대화동, 이마파킹프라자) .",강북,파주,P777952,대화_대화역,C4,070-4024-4379
경기,고양시,일산서구 대화동 중앙로 1567 대화프라자 105호 106호,372365,미운영(휴면),경기도 고양시 일산서구 대화동 중앙로 1567 대화프라자 105호 106호,강북,파주,P271736,대화_중앙로,C4,
경기,파주시,문산읍 문산로 42-1,310575,문산직영점,경기 파주시 문산읍 문산로 42-1,강북,파주,P256514,문산_축협,C5,070-8621-9513
경기,고양시,일산서구 일산로 531 (일산동),309840,비젼텔레콤,경기 고양시 일산서구 일산로 531 (일산동),강북,파주,P032964,일산_후곡1,C4,031-922-0836
경기,파주시,후곡로 1 (금촌동),309840,(주)세찬컴퍼니,경기도 파주시 후곡로 1 (금촌동),강북,파주,P256138,금촌_금촌로터리,C4,031-1833-7710
경기,파주시,조리읍 고봉로 1035,309840,(주)세찬컴퍼니,경기 파주시 조리읍 고봉로 1035,강북,파주,P287494,세찬_봉일천점,C4-2,031-1833-7735
경기,고양시,"일산서구 일현로 54 101 102호 (탄현동, 유일프라자)",310575,(주)세찬컴퍼니,"경기 고양시 일산서구 일현로 54 101 102호 (탄현동, 유일프라자)",강북,파주,P258311,탄현_탄현마을,일반점,031-1833-7716
경기,파주시,금빛로 24-27 제일메디컬 109호 (금촌동),309840,(주)세찬컴퍼니,경기 파주시 금빛로 24-27 제일메디컬 109호 (금촌동),강북,파주,P139984,금촌_금릉로데오1,C4,031-1833-7713
경기,파주시,"와석순환로 125 1층 (동패동, 현대프라자)",311558,운정사거리직영점,"경기도 파주시 와석순환로 125 1층 (동패동, 현대프라자)",강북,파주,P277681,운정_사거리,C5,070-4062-4749
경기,파주시,중앙로 327 (금촌동),310832,으뜸텔레콤,경기 파주시 중앙로 327 (금촌동),강북,파주,P248301,금촌동_금촌역,C4,010-2307-6975
경기,파주시,새꽃로 194 (금촌동),370386,으뜸텔레콤,경기 파주시 새꽃로 194 (금촌동),강북,파주,P213478,금촌_금촌역,일반점,070-7502-7010
경기,고양시,금촌동 988-1 우평프라자 101호,310832,금촌직영점,경기 고양시 금촌동 988-1 우평프라자 101호,강북,파주,P238595,금촌_금릉로데오3,C5,010-8080-5342
경기,파주시,청석로 272 ( 동패동 ),309538,미운영(휴면),경기 파주시 청석로 272 ( 동패동 ),강북,파주,P144488,동패_교하신도시1,C4,
경기,고양시,일산서구 원일로 69 (일산동),310830,키움정보시스템,경기 고양시 일산서구 원일로 69 (일산동),강북,파주,P218906,일산_구일산시장2,C4,031-976-0935
경기,고양시,"일산서구 산현로 11 102호 (탄현동, 부건프라자) .",310830,탄현직영점,"경기 고양시 일산서구 산현로 11 102호 (탄현동, 부건프라자) .",강북,파주,P044379,탄현_국민은행,C5,031-8074-9019
경기,고양시,일산서구 후곡로 22 신일상가 1층 (일산동),370070,펌투유플러스,경기 고양시 일산서구 후곡로 22 신일상가 1층 (일산동),강북,파주,P228510,일산_후곡3점,C4,070-8682-0019
서울,동작구,양녕로 268 진영빌딩 1층,312617,이음모바일,서울특별시 동작구 양녕로 268 진영빌딩 1층,강남,남서울,P300358,이음모바일_상도점,일반점,070-8621-2777
서울,동작구,사당로 16길 18,312987,㈜처음처럼,서울특별시 동작구 사당로 16길 18,강남,남서울,P301548,㈜처음처럼_남성점,일반점,010-8081-1092
경기,과천시,중앙로 137 1층 LG유플러스,312987,과천직영점,경기도 과천시 중앙로 137 1층 LG유플러스,강남,남서울,P045310,과천직영점_과천점,직영점,070-5017-5396
경기,부천시,"오정구 소사로 719 1층 103호 (원종동, 관우프라자)",310832,(주)명성모바일,"경기 부천시 오정구 소사로 719 1층 103호 (원종동, 관우프라자)",강남,경인,P231952,명성모바일_여월점,일반전매점,070-4641-6081
경기,부천시,원미구 장말로 198 (상동),311341,(주)명성모바일,경기 부천시 원미구 장말로 198 (상동),강남,경인,P287205,(주)명성모바일_상동시장점,일반전매점,032-664-0809
경기,부천시,오정구 역곡로481번길 14 (고강동),370206,(주)명성모바일,경기 부천시 오정구 역곡로481번길 14 (고강동),강남,경인,P295886,(주)명성모바일_고강점,일반전매점,070-4606-7019
인천,부평구,시장로 25 (부평동),309826,(주)명성모바일,인천 부평구 시장로 25 (부평동),강남,경인,P035519,명성모바일_부평로터리,일반전매점,032-651-2700
인천,남동구,선수촌공원로 37 중앙프라자1층,309826,(주)한사랑,인천 남동구 선수촌공원로 37 중앙프라자1층,강남,경인,P282249,(주)한사랑_구월동점,일반전매점,070-5096-0468
경기,김포시,김포한강8로 386 107호 U+,310830,형제모바일 ,경기 김포시 김포한강8로 386 107호 U+,강남,경인,P300608,형제모바일_한강신도시점,위탁운영,070-4829-9333
인천,서구,심곡로 129 1층 엘지유플러스,312983,주식회사 제이와이제이,인천광역시 서구 심곡로 129 1층 엘지유플러스,강남,경인,P297330,JYJ컴퍼니_심곡점,임차지원1,070-8286-7563
인천,서구,"청라라임로 51 103,104호(연희동, 청라에일린의뜰) LG유플러스",310830,주식회사 데이,"인천 서구 청라라임로 51 103,104호(연희동, 청라에일린의뜰) LG유플러스",강남,경인,P297166,㈜데이_청라점,위탁운영,070-4001-9012
경기,부천시,원미구 원미로97번길 37(원미동),310832,주식회사 와이에이,경기 부천시 원미구 원미로97번길 37(원미동),강남,경인,P300196,와이에이_원미시장점,일반전매점,070-4045-2867
경기,부천시,송내동 370,310832,주식회사 태왕,경기 부천시 송내동 370,강남,경인,P300149,태왕모바일_중동남부역점,임차지원1,010-8232-0296
인천,계양구,장제로 1009번길 1,311857,폰짱,인천광역시 계양구 장제로 1009번길 1,강남,경인,P297353,폰짱_박촌점,임차지원2,070-4090-8757
경기,안양시,동안구 평촌대로길 137-1 안양신풍빌딩 102호,311341,이룸플러스,경기도 안양시 동안구 평촌대로길 137-1 안양신풍빌딩 102호,강남,수원,P228281,호계동_학원가점,위탁지원,070-8635-9169
경기,의왕시,내손동 계원대학로2 롯데매디칼프라자 104호,310832,이룸플러스,경기도 의왕시 내손동 계원대학로2 롯데매디칼프라자 104호,강남,수원,P048818,계원대학로_내손동점,위탁지원,070-4300-6019
경기,수원시,팔달구 동말로 71-1 1층,311857,제이에스모바일,경기도 수원시 팔달구 동말로 71-1 1층,강남,수원,P301207,제이에스모바일_화서시장점,임차지원2,070-5103-7779
경기,안양시,동안구 시민대로 311 금강스마트빌딩 134호,310832,킹텔레콤,경기도 안양시 동안구 시민대로 311 금강스마트빌딩 134호,강남,수원,P276196,킹텔레콤_평촌점,일반전매,070-7566-7750
경기,안양시,만안구 장내로 139번길 34 1층,310830,㈜더울프,경기도 안양시 만안구 장내로 139번길 34 1층,강남,수원,P299013,㈜더울프_안양일번가점,위탁운영,070-4218-3337
경기,군포시,당정역로 4번길 19 동원빌딩 104호,312617,㈜더울프,경기도 군포시 당정역로 4번길 19 동원빌딩 104호,강남,수원,P283090,㈜더울프_당정역점,일반전매,070-8283-3336
안양,만안구,안양로 355 1층 (안양동),370192,㈜ 나래,안양시 만안구 안양로 355 1층 (안양동),강남,수원,P253243,㈜나래_안양점,일반전매점,031-443-0177
안양,동안구,경수대로 428 1층 107호(호계동 덕유파크),370539,㈜ 나래,안양시 동안구 경수대로 428 1층 107호(호계동 덕유파크),강남,수원,P287717,㈜ 나래_호계점,일반전매점,070-8227-0019
안양,만안구,양화로 407(안양동),311857,㈜ 나래,안양시 만안구 양화로 407(안양동),강남,수원,P956587,㈜ 나래_박달점,일반전매점,031-391-0261
경기,오산시,성호대로 67,372147,㈜스타클래스,경기도 오산시 성호대로 67,강남,평택,P940094,스타클래스_오산점,위탁지원,070-4388-8199
경기,안성시,공도읍 진사길 18,310832,㈜스타클래스,경기도 안성시 공도읍 진사길 18,강남,평택,P293883,스타클래스_진사리점,위탁운영,070-4388-5777
화성,향남읍,상신하길로 298번길 7-21 109호,311341,㈜프렌드컴퍼니,화성시 향남읍 상신하길로 298번길 7-21 109호,강남,평택,P297183,프렌드컴퍼니_향남2신도시점,위탁운영,070-4067-2093
경기,화성시,향남읍 상신하길로328번길 26,310830,㈜더베스트,경기도 화성시 향남읍 상신하길로328번길 26,강남,평택,P299082,향남읍_하길점,위탁운영,031-352-4166
경기,오산시,궐리사로 81,310830,㈜더베스트,경기도 오산시 궐리사로 81,강남,평택,P244536,㈜더베스트_궐동2호점,임차지원2,031-378-1555
경기,평택시,평택2로20번길 20 (평택동) 1층 엘지유플러스,308946,㈜브이아이피플러스,경기도 평택시 평택2로20번길 20 (평택동) 1층 엘지유플러스,강남,평택,P050579,VIP_로데오점,위탁지원,070-8690-4285
경기,평택시,평택2로20번길 20 (평택동) 1층 엘지유플러스,311857,㈜안성모바일통신,경기도 평택시 평택2로20번길 20 (평택동) 1층 엘지유플러스,강남,평택,P243893,안성모바일_평택역점,일반전매점,070-4624-4285
경기,평택시,지산로59중앙빌딩 1층 (지산동),312983,파인컴퍼니,경기도 평택시 지산로59중앙빌딩 1층 (지산동),강남,평택,P281398,파인컴퍼니-지산점,위탁지원,010-2212-2899
경기,평택시,특구로27번길 25(서정동),305678,파인컴퍼니,경기도 평택시 특구로27번길 25(서정동),강남,평택,P296702,파인컴퍼니-중앙점,위탁운영,010-5879-2417
\,\,,310832,라온컴퍼니,\,강남,평택,P170951,라온컴퍼니_병점진안점,위탁지원,031-238-8443
경기,화성시,효행로 1009,310830,라온컴퍼니,경기 화성시 효행로 1009,강남,평택,P273282,병점동_진안1점,위탁지원,010-5896-9800
경기,화성시,"봉담읍 와우로73번길 6 태천센터빌딩 101, 102호",311341,㈜리더스오브이노베이션,"경기도 화성시 봉담읍 와우로73번길 6 태천센터빌딩 101, 102호",강남,평택,P272746,리더스_와우리점,임차지원2,010-8391-1001
경기,안성시,공도로 132,372306,㈜안성모바일통신,경기도 안성시 공도로 132,강남,평택,P299698,안성모바일_공도읍점,위탁운영,010-8200-8279
경기,안산시,"상록구 충장로 572-1 101,102호 (월피동)",311326,㈜엠씨,"경기 안산시 상록구 충장로 572-1 101,102호 (월피동)",강남,안산,P295891,㈜엠씨_월피점,일반전매점,031-439-6019
경기,안산시,상록구 석호로 195 103호 (사동),310575,㈜본오,경기 안산시 상록구 석호로 195 103호 (사동),강남,안산,P296237,㈜본오_사동점,일반전매점,031-501-7119
경기,안양시,만안구 성결대학로 4 (안양동),312987,주식회사 안양플러스모바일,경기 안양시 만안구 성결대학로 4 (안양동),강남,안산,P286347,안양플러스모바일_성결대점,일반전매점,070-4656-5626
경기,안산시,상록구 건건로 117 (건건동),372493,㈜어썸모바일,경기 안산시 상록구 건건로 117 (건건동),강남,안산,P297289,㈜어썸모바일_반월역점,일반전매점,031-419-9019
경기,군포시,군포로 497 (당동),302963,㈜태경정보통신,경기 군포시 군포로 497 (당동),강남,안산,P166729,㈜태경정보통신_당동점,일반전매점,031-455-9092
경기,안양시,만안구 안양로 304번길 23 (안양동),310246,예현텔레콤,경기 안양시 만안구 안양로 304번길 23 (안양동),강남,안산,P255843,예현텔레콤_안양동점,일반전매점,031-468-9562
경기,안양시,만안구 예술공원로 64 (안양동),310666,정현텔레콤,경기 안양시 만안구 예술공원로 64 (안양동),강남,안산,P258969,정현텔레콤_예술공원점,일반전매점,031-474-1012
경기,군포시,군포로 534번길 24 (당동),309073,성현텔레콤,경기 군포시 군포로 534번길 24 (당동),강남,안산,P016080,성현텔레콤_군포점,일반전매점,031-452-0019
경기,안양시,"동안구 부림로 113 103-104호 (관양동, 평촌아이파크)",311821,하람컴퍼니,"경기 안양시 동안구 부림로 113 103-104호 (관양동, 평촌아이파크)",강남,안산,P300318,하람컴퍼니_평촌역점,위탁운영,010-7590-1600
경기,안산시,"단원구 선부광장1로 38 111호 (선부2동, 상록타운)",312263,선부직영점,"경기 안산시 단원구 선부광장1로 38 111호 (선부2동, 상록타운)",강남,안산,P296782,선부직영점,직영점,070-4845-5695
인천,남구,"소성로282번길 6 (문학동,문학빌딩)",312462,영웅텔레콤,"인천 남구 소성로282번길 6 (문학동,문학빌딩)",강남,인천,P296779,영웅텔레콤_용현점,임차지원,전화기설치중
경기,부천시,"소사구 성주로88(송내동,소리음악학원)",312462,㈜가온유플러스,"경기 부천시 소사구 성주로88(송내동,소리음악학원)",강남,인천,P297199,가온유플러스_부천현대점,일반전매점,032-666-2340
경기,부천시,오정구 오정로 249 112호,372322,환희스퀘어,경기 부천시 오정구 오정로 249 112호,강남,인천,P298484,환희스퀘어_오정동_OBS점,임차지원2,070-4042-0751
인천,남동구,앵고개로847번길 64,312462,태양모바일,인천 남동구 앵고개로847번길 64,강남,인천,P299057,논현동_태양3호점,일반전매점,070-4320-1236
인천,남동구,"방축로 501 106,107호(간석동,우성아파트)",370962,㈜드림정보,"인천 남동구 방축로 501 106,107호(간석동,우성아파트)",강남,인천,P301810,간석동_간석역북부점,임차지원2,전화기설치중
경북,영천시,언하공단로108,312462,성림텔레콤,경북 영천시 언하공단로108,경북,동대구,P295768,성림텔레콤_망정동점,일반전매점,070-4090-9438
대구,동구,경안로 850,370211,에이치에스(HS),대구 동구 경안로 850,경북,동대구,P295974,각산동_혁신도시점,위탁운영,053-964-0802
대구,수성구,범어로76,309253,우리모바일,대구 수성구 범어로76,경북,동대구,P300263,범어동_경신고점,위탁운영,010-9493-0117
경북,청도군,청도읍 청화로 186-2,372019,후 (W.H.O),경북 청도군 청도읍 청화로 186-2,경북,동대구,P301631,청도_청도읍내점,일반전매점,010-8081-4633
대구,북구,침산로153 푸르지오 APT 101동 A7호,311982,명성,대구 북구 침산로153 푸르지오 APT 101동 A7호,경북,동대구,P301601,침산동_명성프루지오점,임차지원1,010-2002-4977
경북,포항시,남구 효성로14,312212,(주)코리아넘버원,경북 포항시 남구 효성로14,경북,동대구,P301731,코리아_효자점,일반전매점,010-5555-0462
